ds,yhat,yhat_lower,yhat_upper
2017-10-10,1768.4834851864532,-976.0148783615927,4429.2174303862985
2017-10-12,2031.522699182853,-708.3933377876822,4773.0625154879535
2017-10-13,2276.7165931450963,-621.1328870664533,4918.439416359945
2017-10-14,1869.7480439960468,-765.1333452885686,4678.983541293181
2017-10-15,2053.0985759570876,-923.9733745402248,4797.324376372321
2017-10-16,2272.2106464285694,-627.8405998759704,5071.067240181859
2017-10-17,1709.6028085983805,-991.4717352339736,4232.575087411821
2017-10-19,2108.509821084796,-850.6388234301899,4854.343113997438
2017-10-20,2421.2507220386133,-317.46297768285507,5007.820348429365
2017-10-21,2080.481496548952,-581.2486044120548,4738.27507167037
2017-10-22,2327.877044093176,-461.349473887307,5072.93123848254
2017-10-23,2608.094231958468,-344.38844759245967,5299.909933504843
2017-10-24,2102.897589044624,-615.7325845660121,4794.394617405701
2017-10-26,2602.749834029879,-243.83091366472155,5436.125089090566
2017-10-27,2957.768160466644,219.15789731871766,5639.332297163989
2017-10-28,2653.0888165606025,-180.8818572054658,5565.063681363135
2017-10-29,2929.942589436555,437.11457822629046,5889.836552166574
2017-10-30,3232.6312818459555,445.5047249155718,5919.161721469482
2017-10-31,2742.6605061312653,140.72340615283136,5582.751923059704
2017-11-01,1965.7869467245607,-707.5487307563089,4457.318413114697
2017-11-02,3250.7067860946127,373.5697587767012,6093.037906527656
2017-11-03,3598.7024733738226,1051.2929309659398,6299.646811753371
2017-11-04,3279.777633262245,586.3155148763473,6158.450284860869
2017-11-05,3535.444070151718,628.6193654457994,6234.631757327472
2017-11-06,3810.3928461017267,1024.0467936530492,6425.144671540619
2017-11-07,3286.6227741011344,565.3452709233935,6048.824142513238
2017-11-08,2470.481385095937,-308.27856945287897,5199.102010795993
2017-11-09,3711.3450748660434,1048.1162623268917,6483.302306088194
2017-11-10,4011.2556653645706,1237.7413427330991,6696.6667391230085
2017-11-11,3641.0432797161707,869.1906991614153,6168.7650624171065
2017-11-12,3843.0996347888968,1135.537363836659,6433.242628828522
2017-11-13,4063.033925867927,1287.5456329739604,6685.934325830873
2017-11-14,3483.7848861964503,703.1359496133301,6138.375454136014
2017-11-15,2612.6443635167043,-6.102066785664322,5130.318125627671
2017-11-16,3799.9194415048823,1259.3521948685304,6498.494184489948
2017-11-17,4048.5506947113445,1306.4850099163393,6982.152778381242
2017-11-18,3630.216855756945,771.027395206787,6250.364850945595
2017-11-19,3788.090395621871,1099.2920192954646,6428.913450035334
2017-11-20,3968.47659683263,1176.6932229446952,6680.7926394698015
2017-11-21,3354.910106400558,596.6340965675537,6202.1983995418905
2017-11-22,2455.164703208326,-398.96409352362343,5439.166655611114
2017-11-23,3619.903678397719,753.7669280852361,6263.743435370889
2017-11-24,3852.2887557855547,1156.2644431884291,6604.8093345048555
2017-11-25,3424.0781271126853,735.5361294122007,6245.7896541548225
2017-11-26,3578.3783473124636,879.7381588986977,6200.06476948433
2017-11-27,3761.282853813852,984.0438258675241,6388.583169313841
2017-11-28,3155.971213449302,214.9574813627189,5954.08228527707
2017-11-29,2269.724875225347,-431.7714116946945,5061.589541725616
2017-11-30,3452.58679358708,800.9437264549125,6151.957151093819
2017-12-01,3706.9827358222587,924.7134990186953,6439.585647573775
2017-12-02,3303.8346549682233,551.3769498201943,6001.995010700923
2017-12-03,3485.3306020786868,672.4253122383516,6367.199225134005
2017-12-04,3696.583596235245,1060.4018045853336,6453.266148991337
2017-12-05,3119.7531422368565,367.80588495072647,5749.16098708506
2017-12-06,2261.0847004310162,-451.90400654796883,4875.8066420581845
2017-12-07,3469.5939492667944,585.3247617416891,6260.6340138429405
2017-12-08,3746.713091473277,938.311329596895,6499.839007035085
2017-12-09,3362.4289966392334,552.668956412828,6060.816295292514
2017-12-10,3558.0770536294967,838.8890609606555,5965.27410296372
2017-12-11,3778.022553830012,959.8053996097021,6616.201933836378
2017-12-13,2341.184109732166,-470.27431528577256,5099.854131589253
2017-12-14,3538.8618242897824,842.586636649974,6218.596668791984
2017-12-15,3798.1171904986377,1413.628822097466,6523.515619782011
2017-12-16,3388.9634941243385,674.8629437103202,6069.354880905486
2017-12-17,3552.9432741983146,915.4644147872538,6293.051846885111
2017-12-18,3734.8088481321242,786.9721661434551,6509.276151892737
2017-12-19,3116.6590954237827,391.7472568497656,5899.646028505167
2017-12-20,2204.987286435467,-567.5211629585618,5182.873762404993
2017-12-21,3349.366435467774,501.52386266449014,6163.539430877364
2017-12-22,3552.0892372909193,971.5723296524117,6341.249927409662
2017-12-23,3084.2923670881964,563.0438184280151,5761.236479100075
2017-12-24,3188.7291878567557,580.1340680048445,6097.490839261948
2017-12-25,3311.4230407936084,439.45683973558573,6033.251506431417
2017-12-26,2635.774762923422,-48.47235302866975,5179.126602422906
2017-12-27,1669.5798941418916,-1003.9604641599682,4391.6762177831015
2017-12-28,2763.6827762506996,57.26725387106505,5420.302155055884
2017-12-29,2921.5853569973183,151.06632096203725,5648.113855932978
2017-12-30,2415.541244835609,-196.62367238148533,5247.285291902974
2017-12-31,2489.2998172961434,-71.49307442256438,5244.739677989733
2018-01-01,2589.733290828582,-203.19851043577788,5326.105563607196
2018-01-02,1900.9210834705611,-763.2074618781608,4696.209688124872
2018-01-03,931.1475560335011,-1862.3433044484448,3564.2282542760486
2018-01-04,2031.540877530948,-970.0385357461207,4840.946345435743
2018-01-05,2205.671275378043,-465.14674757477917,4981.755727481564
2018-01-06,1725.639555217443,-936.6640564850034,4617.348908145691
2018-01-07,1834.8209133523108,-875.5522864925503,4613.121806859699
2018-01-08,1979.497043423212,-832.0060817468577,4453.695046273655
2018-01-09,1342.9508315177661,-1388.4766772491007,4030.124619051395
2018-01-10,432.47955629531066,-2213.5111432430626,3186.4386313199357
2018-01-11,1598.054040885047,-1053.0113273776628,4293.246178638733
2018-01-12,1841.9415939364512,-960.3962461444515,4443.483129740509
2018-01-13,1434.823086069938,-1198.0500439063735,4268.568997597075
2018-01-14,1618.568542528521,-1043.6976287513407,4480.000570151234
2018-01-15,1837.9035227388765,-879.5551363270166,4741.431698324165
2018-01-16,1274.5397782015716,-1388.9955319483768,3900.6943359573447
2018-01-17,434.2252501652413,-2238.6826508530735,3446.005516475587
2018-01-18,1665.4399669958075,-1136.283882883181,4272.347808267494
2018-01-19,1969.0547819074031,-872.366694085917,4569.149101659586
2018-01-20,1614.4824132084232,-1225.4291183764185,4288.265373015695
2018-01-21,1842.4843186838757,-840.9610025241218,4613.760398086273
2018-01-22,2096.8648820458575,-682.5998877431782,4995.878336386295
2018-01-23,1558.6256874289188,-1314.946584930203,4350.411555538358
2018-01-24,733.0343234635941,-2089.524117366952,3275.9302408623334
2018-01-25,1968.3337694857564,-490.1017406718853,4703.725336541078
2018-01-26,2265.4089231264315,-597.7791269520422,4948.646946806347
2018-01-27,1893.9394870766073,-918.9422143310486,4521.280388441022
2018-01-28,2095.2026463793145,-799.5261289381019,4643.512927309104
2018-01-29,2313.757062088405,-331.72627212947754,5071.038666086669
2018-01-30,1731.5811531444874,-981.6747450867047,4675.294778651829
2018-01-31,855.1204483453128,-1899.0564029807776,3689.5468850821503
2018-02-01,2033.9705382255895,-652.6621509593556,4958.67282156651
2018-02-02,2270.512789512156,-501.928546559096,5235.946610999537
2018-02-03,1836.0327551677613,-980.1058776926994,4732.512982439352
2018-02-04,1973.4855214234851,-928.3503156773219,4742.0188861604765
2018-02-05,2129.1404028298984,-549.8663155426387,4873.627889557067
2018-02-06,1486.6788958047766,-1124.3918184790823,4284.116780431803
2018-02-07,554.2016417064401,-2305.232505504284,3044.208590258727
2018-02-08,1682.8719046041851,-1092.880491236965,4427.947434060563
2018-02-09,1876.5136840159562,-1032.298519801013,4618.037848715541
2018-02-10,1407.695311283602,-1452.0546557522268,4221.098410017148
2018-02-11,1520.4636218517535,-1240.2455634601392,4252.1296705623145
2018-02-12,1661.9618790859042,-1012.3869793534378,4387.191352129281
2018-02-13,1016.506019174343,-1568.1168932025264,3843.135486176189
2018-02-14,92.5755048103938,-2467.16362676918,2943.6231807808217
2018-02-15,1241.4466937223194,-1409.0772025343365,3772.8215078092317
2018-02-16,1466.7870968744319,-1171.2696098272409,4093.747712773694
2018-02-17,1040.7414768628614,-1809.7116189978317,3932.8684472590844
2018-02-18,1206.6748251290583,-1595.8075753080736,3892.9727945481604
2018-02-19,1410.8051856739535,-1354.24295813965,4203.321341705196
2018-02-20,836.3005376859032,-2062.0439004567747,3642.113634517666
2018-02-21,-9.704472611417259,-2659.0223578540385,2793.1134373052596
2018-02-22,1222.555329904098,-1867.9371554199704,4078.342445056727
2018-02-23,1535.104278484126,-1236.5164966547827,4465.949563847253
2018-02-24,1198.349380520449,-1636.7701046343714,4049.6719226028004
2018-02-25,1453.8628549789062,-1440.7383406430843,4112.136525894868
2018-02-26,1746.055704790647,-1092.948917208779,4526.985272759581
2018-02-27,1256.315556236481,-1533.401456720778,3827.244195746463
2018-02-28,490.0635735057408,-2243.7458692307987,3537.916254740983
2018-03-01,1795.4567697928087,-1269.1616653646538,4468.6344935468605
2018-03-02,2173.052439598558,-719.0538257383222,4940.350885168843
2018-03-03,1891.96398803304,-904.1542956995432,4825.569084867811
2018-03-04,2192.671538269557,-664.7746795292671,4917.410181592329
2018-03-05,2518.718685470819,-260.2046919498829,5341.150259255318
2018-03-06,2050.8681080065435,-719.6935069928412,4973.486991932431
2018-03-07,1294.1704592225544,-1351.6614440114517,4235.28293691715
2018-03-08,2596.6726213029883,-21.228074894641278,5352.212982193065
2018-03-09,2959.0819563058744,155.2199061043082,5498.985351369211
2018-03-10,2650.9158918971198,-71.25299108492392,5277.593403653224
2018-03-11,2913.3004335885907,348.70710524770215,5639.614743869899
2018-03-12,3190.649324661008,468.2512040773647,5885.661316632767
2018-03-13,2664.7970498736436,-132.74276180125852,5445.004148662774
2018-03-14,1842.0407105030265,-840.8294959755831,4701.0793280449625
2018-03-15,3071.817559279875,451.0072791162983,5729.407603011845
2018-03-16,3356.335621254857,636.2097814778425,6214.280054707228
2018-03-17,2966.68759239607,178.2861336930165,5593.827223982644
2018-03-18,3145.6125028110114,518.0357210801222,5759.640230487066
2018-03-19,3339.1377788921154,601.1768765059275,5949.305644749826
2018-03-20,2730.675808139311,5.144133777439169,5561.474975418325
2018-03-21,1828.0309134005238,-796.9010201881856,4658.846158548073
2018-03-22,2982.04435395711,389.93592505104,5897.902329557489
2018-03-23,3196.19553738468,638.7911694150788,5933.465383611562
2018-03-24,2742.6903025446663,6.018232606576184,5457.8207378362
2018-03-25,2865.201323786494,89.60299252610724,5778.011813279945
2018-03-26,3010.4937156116694,207.3873810374733,5730.342169700621
2018-03-27,2362.5102581661645,-485.61850020102685,5038.749008176779
2018-03-28,1429.372332486645,-1343.6725020103815,4082.2788263491457
2018-03-29,2562.024227607052,-95.9619117480688,5241.42695539144
2018-03-30,2763.8389116722674,44.701149850590426,5361.395595868695
